
超级云TV,#genre#
CGTN西班牙语,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cgtnxbyy
CGTN俄语,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cgtney
CETV1,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cetv1
CETV2,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cetv2
CETV3,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cetv3
CETV4,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/咪咕.php?id=cetv4
大陆二区,#genre#
4k花园,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226226/1.m3u8
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226346/1.m3u8
CCTV1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226431/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226230/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226371/1.m3u8
CCTV2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226472/1.m3u8
CCTV3,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226471/1.m3u8
CCTV4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226314/1.m3u8
CCTV4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226335/1.m3u8
CCTV4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226470/1.m3u8
CCTV5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226349/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226458/1.m3u8
CCTV6,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226468/1.m3u8
CCTV7,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226234/1.m3u8
CCTV7,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226467/1.m3u8
CCTV8,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226485/1.m3u8
CCTV9,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226236/1.m3u8
CCTV9,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226465/1.m3u8
CCTV10,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226227/1.m3u8
CCTV10,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226464/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226334/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226315/1.m3u8
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226228/1.m3u8
CCTV12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV13,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226229/1.m3u8
CCTV14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226461/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226460/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226317/1.m3u8
CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226318/1.m3u8
CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8
中国教育1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226494/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226406/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226496/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226517/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225876/1.m3u8
东南卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=dnws
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226237/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226364/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226505/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226519/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226161/1.m3u8
东方卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=dfws
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226224/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226367/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226441/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226436/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226160/1.m3u8
北京卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=bjws
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226246/1.m3u8
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226502/1.m3u8
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226489/1.m3u8
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225899/1.m3u8
天津卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=tjws
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226223/1.m3u8
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226499/1.m3u8
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225873/1.m3u8
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226490/1.m3u8
安徽卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=ahws
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225894/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226244/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226308/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226501/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226487/1.m3u8
山东卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=sdws
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225878/1.m3u8
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226238/1.m3u8
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226508/1.m3u8
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226535/1.m3u8
广东卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=gdws
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226242/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226366/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226506/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226491/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225887/1.m3u8
江苏卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=jsws
江西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226243/1.m3u8
江西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226522/1.m3u8
江西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225888/1.m3u8
江西卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=jxws
河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226507/1.m3u8
河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226409/1.m3u8
河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225881/1.m3u8
河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226536/1.m3u8
河北卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hebws
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226247/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226365/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226504/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226492/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225903/1.m3u8
浙江卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=zjws
深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225897/1.m3u8
深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226245/1.m3u8
深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226495/1.m3u8
深圳卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=szws
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226310/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226503/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226520/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225884/1.m3u8
湖北卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hbws
湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226241/1.m3u8
湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226509/1.m3u8
湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226493/1.m3u8
湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226162/1.m3u8
湖南卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hunws
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226497/1.m3u8
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226405/1.m3u8
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225880/1.m3u8
贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226521/1.m3u8
贵州卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=gzws
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226500/1.m3u8
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226488/1.m3u8
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226336/1.m3u8
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225889/1.m3u8
辽宁卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=lnws
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226239/1.m3u8
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226498/1.m3u8
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226524/1.m3u8
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225883/1.m3u8
黑龙江卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hljws
北京冬奥纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
北京影视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
北京影视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226433/1.m3u8
北京文艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
北京文艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226435/1.m3u8
北京新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
北京新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226512/1.m3u8
北京卡酷少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
北京卡酷少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225907/1.m3u8
北京卡酷少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226511/1.m3u8
湖南快乐垂钓,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/1.m3u8
湖南茶频道,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226548/1.m3u8
云南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226424/1.m3u8
云南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225902/1.m3u8
云南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226543/1.m3u8
云南卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=ynws
内蒙古卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226415/1.m3u8
内蒙古卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226530/1.m3u8
内蒙古卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225891/1.m3u8
内蒙古卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=nmgws
厦门卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/1.m3u8
吉林卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226426/1.m3u8
吉林卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226533/1.m3u8
吉林卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225886/1.m3u8
吉林卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=jlws
四川卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226407/1.m3u8
四川卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225898/1.m3u8
四川卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226523/1.m3u8
四川卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=scws
宁夏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226413/1.m3u8
宁夏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226528/1.m3u8
宁夏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225892/1.m3u8
宁夏卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=nxws
山西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226410/1.m3u8
山西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225895/1.m3u8
山西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226531/1.m3u8
山西卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=sxiws
广西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226408/1.m3u8
广西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225879/1.m3u8
广西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226534/1.m3u8
广西卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=gxws
新疆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226422/1.m3u8
新疆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225901/1.m3u8
新疆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226546/1.m3u8
新疆卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=xjws
河南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225882/1.m3u8
河南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226525/1.m3u8
河南卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hnanws
海南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226427/1.m3u8
海南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225890/1.m3u8
海南卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=hainws
甘肃卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226414/1.m3u8
甘肃卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225877/1.m3u8
甘肃卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226545/1.m3u8
甘肃卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=gsws
西藏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226428/1.m3u8
西藏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225900/1.m3u8
西藏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226527/1.m3u8
西藏卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=xzws
重庆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225904/1.m3u8
重庆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226337/1.m3u8
重庆卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226518/1.m3u8
重庆卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cqws
陕西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226411/1.m3u8
陕西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225896/1.m3u8
陕西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226532/1.m3u8
陕西卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=shanxiws
青海卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226412/1.m3u8
青海卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225893/1.m3u8
青海卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226529/1.m3u8
青海卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=qhws
山东教育卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226419/1.m3u8
山东教育卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225908/1.m3u8
山东教育卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226526/1.m3u8
广东南方卫视地面,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226540/1.m3u8
新疆兵团卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226541/1.m3u8
海南三沙卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226544/1.m3u8
北京国际,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226510/1.m3u8
北京生活,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226514/1.m3u8
北京科教,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226434/1.m3u8
北京财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226516/1.m3u8
北京青年,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226513/1.m3u8
上海哈哈炫动,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226421/1.m3u8
上海哈哈炫动,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225909/1.m3u8
广东嘉佳卡通,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226539/1.m3u8
江苏优漫卡通,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226420/1.m3u8
江苏优漫卡通,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225910/1.m3u8
湖南金鹰卡通,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225906/1.m3u8
CCTV中视购物,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226385/1.m3u8
北京家有购物,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225912/1.m3u8
北京家有购物,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226343/1.m3u8
聚鲨环球精选,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226311/1.m3u8
聚鲨环球精选,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226345/1.m3u8
CCTV-1综合,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv1
CCTV-2财经,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv2
CCTV-3综艺,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv3
CCTV-4中文国际,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv4
CCTV-5体育,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv5
CCTV-5+体育赛事,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV-5+体育赛事,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv5plus
CCTV-6电影,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv6
CCTV-7国防军事,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv7
CCTV-8电视剧,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv8
CCTV-9纪录,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv9
CCTV-10科教,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv10
CCTV-11戏曲,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv11
CCTV-12社会与法,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv12
CCTV-13新闻,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv13
CCTV-14少儿,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv14
CCTV-15音乐,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv15
CCTV-17农业农村,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=cctv17
兵团卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=btws
南方卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=nfws
珠江卫视,http://cjytv.cqdm.xyz/cjytv/api/dl/大陆频道/一时疼.php?id=gdzjws
影视频道,#genre#
淘电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
淘剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
邵氏老电影HD,http://42.56.91.136/live-bvc/164219/live_97065163_17925468.m3u8
齐影视综合,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=hkqys
好看怀旧经典,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=hkhjjd
星级剧集台,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=hkxjjjt
好看功夫台,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=hkgft
星光经典2台,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=hkxgjd2t
CHC家庭影院,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=aschcjt
CHC家庭影院,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=chcjtyy
CHC高清电影,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=aschcgq
CHC高清电影,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=chcgqdy
CHC动作电影,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=aschcdz
CHC动作电影,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=chcdzdy
CBN每日影院,http://cjytv.cqdm.xyz/cjytv/api/dl/ym/贵州有线.php?id=cbnmryy
CBN每日影院,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=cbnmryy
CBN每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980
CBN每日影院,http://125.83.105.2:8888/udp/235.254.198.193:7980
CBN幸福剧场,http://cjytv.cqdm.xyz/cjytv/api/dl/ym/贵州有线.php?id=cbnxfjc
CBN幸福剧场,http://cjytv.cqdm.xyz/cjytv/api/dl/影视轮播/影视.php?id=cbnxfjc
CBN幸福剧场,http://home.lpfcdn.com:4000/udp/235.254.198.193:7980
CBN幸福剧场,http://125.83.105.2:8888/udp/235.254.198.192:7980
